antibody_id,tissue_name,cellular_component,level_a,level_b,level_c
34508,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34508,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34510,A549,Cytosol,cytosol,cytosol,cytoplasm
34510,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34510,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34510,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34510,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34510,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34510,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34511,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34511,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34516,A-431,Cytosol,cytosol,cytosol,cytoplasm
34516,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34516,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34516,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34516,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34516,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34516,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34517,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34517,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34517,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34521,A-431,Microtubules,microtubules,microtubules,filaments
34521,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34521,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34521,U-2 OS,Microtubules,microtubules,microtubules,filaments
34521,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34521,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34521,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34521,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34530,HEK 293,Cytosol,cytosol,cytosol,cytoplasm
34530,SH-SY5Y,Cytosol,cytosol,cytosol,cytoplasm
34530,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34536,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34536,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34536,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34537,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34537,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34537,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34539,A-431,Cytosol,cytosol,cytosol,cytoplasm
34539,A-431,Nucleoli,nucleoli,nucleoli,nucleoli
34539,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34539,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
34539,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34541,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34541,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34541,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34541,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34543,SH-SY5Y,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34543,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34546,A549,Cytosol,cytosol,cytosol,cytoplasm
34546,A549,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34546,A549,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34546,RT4,Cytosol,cytosol,cytosol,cytoplasm
34546,RT4,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34546,RT4,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34546,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34546,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34551,A-431,Cytosol,cytosol,cytosol,cytoplasm
34551,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34551,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34551,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34551,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34555,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34555,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34555,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34557,SH-SY5Y,Cytosol,cytosol,cytosol,cytoplasm
34557,SH-SY5Y,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34557,SH-SY5Y,Vesicles,vesicles,vesicles,secretory
34557,SiHa,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
34557,SiHa,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34557,SiHa,Vesicles,vesicles,vesicles,secretory
34557,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34559,A-431,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34559,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34559,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34563,A-431,Cytosol,cytosol,cytosol,cytoplasm
34563,A-431,Vesicles,vesicles,vesicles,secretory
34563,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34563,U-2 OS,Vesicles,vesicles,vesicles,secretory
34563,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34563,U-251 MG,Vesicles,vesicles,vesicles,secretory
34569,MCF7,Cytosol,cytosol,cytosol,cytoplasm
34569,PC-3,Cytosol,cytosol,cytosol,cytoplasm
34569,PC-3,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34569,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34569,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34572,HEK 293,Cytosol,cytosol,cytosol,cytoplasm
34572,HEK 293,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34572,SH-SY5Y,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34572,U-2 OS,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34577,HeLa,Cytokinetic_bridge,cytokinetic_bridge,mitotic_filament,filaments
34577,HeLa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34577,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34577,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34583,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34583,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34583,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34591,A-431,Centrosome,centrosome,microtubule_organizing_center,filaments
34591,A-431,Cytosol,cytosol,cytosol,cytoplasm
34591,A-431,Nucleus,nucleus,nucleoplasm,nucleus
34591,U-2 OS,Centrosome,centrosome,microtubule_organizing_center,filaments
34591,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34591,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34591,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
34591,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34591,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34598,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34598,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34598,U-2 OS,Vesicles,vesicles,vesicles,secretory
34598,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34598,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34600,A-431,Cytosol,cytosol,cytosol,cytoplasm
34600,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34600,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34600,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34600,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34600,U-2 OS,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34600,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
34600,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34600,U-251 MG,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34600,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34600,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
34602,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34602,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34603,A-431,Cytosol,cytosol,cytosol,cytoplasm
34603,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34603,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34603,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34603,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34605,A-431,Cytosol,cytosol,cytosol,cytoplasm
34605,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34605,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34609,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34609,SH-SY5Y,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34609,SH-SY5Y,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34609,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34618,A-431,Actin_filaments,actin_filaments,actin_filaments,filaments
34618,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
34625,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34625,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34625,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34626,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34628,A-431,Cytosol,cytosol,cytosol,cytoplasm
34628,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34631,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
34631,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34631,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34631,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34631,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34635,HeLa,Cytosol,cytosol,cytosol,cytoplasm
34635,U-2 OS,Actin_filaments,actin_filaments,actin_filaments,filaments
34635,U-2 OS,Centrosome,centrosome,microtubule_organizing_center,filaments
34635,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34635,U-251 MG,Centrosome,centrosome,microtubule_organizing_center,filaments
34635,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34641,A-431,Cytosol,cytosol,cytosol,cytoplasm
34641,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34641,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
34641,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34641,U-251 MG,Golgi_apparatus,golgi_apparatus,golgi_apparatus,secretory
34642,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34642,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34642,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34646,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34646,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34646,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34652,A-431,Cytosol,cytosol,cytosol,cytoplasm
34652,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34652,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34655,A-431,Cytosol,cytosol,cytosol,cytoplasm
34655,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34655,A-431,Vesicles,vesicles,vesicles,secretory
34655,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34655,U-2 OS,Vesicles,vesicles,vesicles,secretory
34655,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34655,U-251 MG,Vesicles,vesicles,vesicles,secretory
34661,SiHa,Vesicles,vesicles,vesicles,secretory
34664,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34664,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34664,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34665,HeLa,Cytosol,cytosol,cytosol,cytoplasm
34665,HeLa,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34665,PC-3,Cytosol,cytosol,cytosol,cytoplasm
34665,PC-3,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34665,PC-3,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34665,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34665,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
34669,CACO-2,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34669,CACO-2,Vesicles,vesicles,vesicles,secretory
34669,RH-30,Vesicles,vesicles,vesicles,secretory
34669,U-2 OS,Vesicles,vesicles,vesicles,secretory
34676,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34676,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34676,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34678,A-431,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34678,U-2 OS,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34678,U-251 MG,Endoplasmic_reticulum,endoplasmic_reticulum,endoplasmic_reticulum,secretory
34679,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34679,HEK 293,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34679,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34684,A-431,Cytosol,cytosol,cytosol,cytoplasm
34684,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34684,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34684,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34684,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34684,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34687,A-431,Vesicles,vesicles,vesicles,secretory
34687,U-2 OS,Vesicles,vesicles,vesicles,secretory
34687,U-251 MG,Vesicles,vesicles,vesicles,secretory
34690,A-431,Vesicles,vesicles,vesicles,secretory
34690,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34690,U-2 OS,Vesicles,vesicles,vesicles,secretory
34690,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34690,U-251 MG,Vesicles,vesicles,vesicles,secretory
34694,HEK 293,Cytosol,cytosol,cytosol,cytoplasm
34694,HEK 293,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34694,Hep G2,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34694,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34694,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34699,A-431,Cytosol,cytosol,cytosol,cytoplasm
34699,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34699,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
34699,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34699,U-251 MG,Nucleoli,nucleoli,nucleoli,nucleoli
34700,A-431,Centrosome,centrosome,microtubule_organizing_center,filaments
34700,A-431,Cytosol,cytosol,cytosol,cytoplasm
34700,U-2 OS,Centrosome,centrosome,microtubule_organizing_center,filaments
34700,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34700,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34706,A-431,Cytosol,cytosol,cytosol,cytoplasm
34706,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34706,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34712,A-431,Cytosol,cytosol,cytosol,cytoplasm
34712,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34712,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34712,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
34712,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34712,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34719,A-431,Vesicles,vesicles,vesicles,secretory
34719,U-2 OS,Vesicles,vesicles,vesicles,secretory
34719,U-251 MG,Vesicles,vesicles,vesicles,secretory
34726,A-431,Nucleus,nucleus,nucleoplasm,nucleus
34726,A-431,Vesicles,vesicles,vesicles,secretory
34726,U-2 OS,Vesicles,vesicles,vesicles,secretory
34726,U-251 MG,Vesicles,vesicles,vesicles,secretory
34729,A-431,Cytosol,cytosol,cytosol,cytoplasm
34729,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34729,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34729,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34734,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34734,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34734,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34736,A-431,Cytosol,cytosol,cytosol,cytoplasm
34736,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34736,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34736,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34736,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34736,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34736,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34736,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34739,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34739,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34739,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34745,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34745,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34745,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34746,A-431,Cytokinetic_bridge,cytokinetic_bridge,mitotic_filament,filaments
34746,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34746,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34746,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34749,PC-3,Cytosol,cytosol,cytosol,cytoplasm
34749,PC-3,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34749,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34760,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34760,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34760,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34769,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34769,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34773,A-431,Vesicles,vesicles,vesicles,secretory
34773,U-2 OS,Vesicles,vesicles,vesicles,secretory
34781,RT4,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34781,SH-SY5Y,Cytosol,cytosol,cytosol,cytoplasm
34781,SH-SY5Y,Nucleus,nucleus,nucleoplasm,nucleus
34781,U-2 OS,Nucleoli,nucleoli,nucleoli,nucleoli
34781,U-2 OS,Nucleus,nucleus,nucleoplasm,nucleus
34785,A-431,Cytosol,cytosol,cytosol,cytoplasm
34785,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34785,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34785,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34785,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34785,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34797,A-431,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34797,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34797,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34797,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34797,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34797,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34803,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34803,U-251 MG,Nuclear_bodies,nuclear_bodies,nuclear_bodies,nucleus
34803,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34806,A-431,Cytosol,cytosol,cytosol,cytoplasm
34806,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34806,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34806,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34808,A-431,Endosomes,endosomes,,
34808,U-2 OS,Endosomes,endosomes,,
34808,U-251 MG,Endosomes,endosomes,,
34814,U-2 OS,Aggresome,aggresome,cytoplasmic_bodies,cytoplasm
34814,U-2 OS,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
34814,U-251 MG,Intermediate_filaments,intermediate_filaments,intermediate_filaments,filaments
34821,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34821,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34821,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34821,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34821,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34821,U-251 MG,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34823,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34823,RH-30,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34825,A-431,Vesicles,vesicles,vesicles,secretory
34825,U-2 OS,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34825,U-2 OS,Vesicles,vesicles,vesicles,secretory
34825,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34825,U-251 MG,Vesicles,vesicles,vesicles,secretory
34828,A-431,Plasma_membrane,plasma_membrane,plasma_membrane,plasma_membrane
34829,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34829,U-2 OS,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34829,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34831,A-431,Mitochondria,mitochondria,mitochondria,cytoplasm
34831,U-2 OS,Mitochondria,mitochondria,mitochondria,cytoplasm
34831,U-251 MG,Mitochondria,mitochondria,mitochondria,cytoplasm
34838,A-431,Cytosol,cytosol,cytosol,cytoplasm
34838,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34838,U-251 MG,Cytosol,cytosol,cytosol,cytoplasm
34842,A-431,Cytosol,cytosol,cytosol,cytoplasm
34842,A-431,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
34842,A-431,Nucleus,nucleus,nucleoplasm,nucleus
34842,U-2 OS,Cytosol,cytosol,cytosol,cytoplasm
34842,U-2 OS,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
34843,A-431,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34843,A-431,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34843,U-2 OS,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34843,U-2 OS,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34843,U-251 MG,Nuclear_speckles,nuclear_speckles,nuclear_bodies,nucleus
34843,U-251 MG,Nucleoli_fibrillar_center,nucleoli_fibrillar_center,nucleoli,nucleoli
34848,A-431,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34848,U-251 MG,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
34853,MCF7,Cell_Junctions,cell_junctions,plasma_membrane,plasma_membrane
34853,MCF7,Cytosol,cytosol,cytosol,cytoplasm
34853,MCF7,Nuclear_membrane,nuclear_membrane,nuclear_membrane,nucleus
34853,MCF7,Nucleoplasm,nucleoplasm,nucleoplasm,nucleus
