antibody_id,ensg_id,level_c,prest_id
27453,ENSG00000163482,cytoplasm,2690044
27501,ENSG00000124713,cytoplasm,2620022
27508,ENSG00000186141,nucleus,2551946
27510,ENSG00000169224,cytoplasm,2551613
27514,ENSG00000114026,nucleus,2700072
27516,ENSG00000186141,nucleus,2551943
27520,ENSG00000136451,nucleus,360129
27530,ENSG00000077044,cytoplasm,670080
27549,ENSG00000165929,nucleus,140443
27552,ENSG00000100596,cytoplasm,140604
27564,ENSG00000109705,nucleus,360071
27573,ENSG00000180198,nucleus,2551819
27574,ENSG00000180198,nucleus,2551820
27577,ENSG00000187147,nucleus,2551992
27595,ENSG00000129048,cytoplasm,2710006
27770,ENSG00000029363,nucleus,1450039
27789,ENSG00000131778,nucleus,2550710
27802,ENSG00000110092,nucleus,2760104
27809,ENSG00000197852,nucleus,2552121
27815,ENSG00000168264,nucleus,2551600
27851,ENSG00000066654,cytoplasm,2050015
27883,ENSG00000108465,cytoplasm,2500135
27902,ENSG00000083097,nucleus,2570148
27910,ENSG00000065491,nucleus,2570093
27956,ENSG00000110395,cytoplasm,2760108
27982,ENSG00000137996,nucleus,2550885
27986,ENSG00000171060,nucleus,2540602
27990,ENSG00000137996,nucleus,2550883
27999,ENSG00000130770,cytoplasm,2550683
28017,ENSG00000082701,nucleus,2750138
28050,ENSG00000135829,nucleus,2550811
28055,ENSG00000163155,nucleus,2551530
28062,ENSG00000004660,cytoplasm,2750001
28105,ENSG00000090273,cytoplasm,2550259
28129,ENSG00000004897,nucleus,2500008
28136,ENSG00000132780,nucleus,2550737
28167,ENSG00000143740,cytoplasm,2551098
28185,ENSG00000002330,cytoplasm,2700001
28211,ENSG00000158716,nucleus,2551207
28242,ENSG00000146090,cytoplasm,550033
28286,ENSG00000241852,nucleus,2540419
28294,ENSG00000162971,nucleus,1810038
28303,ENSG00000123815,cytoplasm,2750049
28328,ENSG00000116191,cytoplasm,2550300
28333,ENSG00000122417,cytoplasm,2550601
28336,ENSG00000122180,nucleus,2550594
28358,ENSG00000143409,nucleus,2551036
28360,ENSG00000105755,cytoplasm,2700049
28382,ENSG00000123472,cytoplasm,2550615
28387,ENSG00000162607,nucleus,2551400
28389,ENSG00000180287,cytoplasm,2551823
28396,ENSG00000157330,cytoplasm,2551178
28405,ENSG00000158816,cytoplasm,2551208
28406,ENSG00000168874,nucleus,2510201
28409,ENSG00000097007,nucleus,2750140
28411,ENSG00000143363,cytoplasm,2551012
28435,ENSG00000163431,cytoplasm,2551557
28453,ENSG00000132881,nucleus,2550749
28454,ENSG00000160741,nucleus,2551306
28459,ENSG00000127129,cytoplasm,2550666
28463,ENSG00000142856,nucleus,2550942
28465,ENSG00000160741,nucleus,2551309
28482,ENSG00000162851,cytoplasm,2551507
28487,ENSG00000114867,cytoplasm,2700078
28488,ENSG00000117691,nucleus,2550581
28490,ENSG00000058673,nucleus,2550113
28510,ENSG00000160753,cytoplasm,2551313
28514,ENSG00000082497,nucleus,2550225
28519,ENSG00000085491,cytoplasm,2550245
28522,ENSG00000105204,nucleus,2750005
28527,ENSG00000142920,cytoplasm,2550947
28544,ENSG00000169914,cytoplasm,2551623
28564,ENSG00000162543,nucleus,2551360
28597,ENSG00000155761,nucleus,2551254
28604,ENSG00000188786,nucleus,2552049
28623,ENSG00000243710,cytoplasm,2552312
28661,ENSG00000165392,nucleus,1470098
28671,ENSG00000172667,nucleus,2700203
28689,ENSG00000188786,nucleus,2552052
28700,ENSG00000143256,cytoplasm,2550998
28702,ENSG00000186205,cytoplasm,1952174
28705,ENSG00000007923,cytoplasm,2550023
28717,ENSG00000100068,nucleus,2800037
28731,ENSG00000173281,cytoplasm,2540623
28740,ENSG00000116353,cytoplasm,2480041
28791,ENSG00000154727,nucleus,2890011
28803,ENSG00000204084,cytoplasm,2552320
28807,ENSG00000156304,nucleus,2890038
28815,ENSG00000163930,nucleus,2880196
28831,ENSG00000150893,cytoplasm,1951169
28838,ENSG00000112200,nucleus,2050090
28860,ENSG00000198040,nucleus,340100
28872,ENSG00000182247,nucleus,500060
28882,ENSG00000129562,cytoplasm,141727
28885,ENSG00000100410,nucleus,221235
28886,ENSG00000103241,nucleus,360187
28917,ENSG00000104313,nucleus,680103
28918,ENSG00000137474,cytoplasm,1310074
28922,ENSG00000134107,nucleus,680232
28926,ENSG00000048052,nucleus,680029
28930,ENSG00000273841,nucleus,1450099
28954,ENSG00000085999,nucleus,1470027
28958,ENSG00000150977,cytoplasm,1820074
28961,ENSG00000042286,cytoplasm,1950048
28974,ENSG00000144026,nucleus,340032
28980,ENSG00000167384,nucleus,340063
29000,ENSG00000197016,nucleus,2860059
29003,ENSG00000119866,nucleus,2640087
29028,ENSG00000105755,cytoplasm,2700050
29032,ENSG00000135314,cytoplasm,2620113
29033,ENSG00000010030,nucleus,2570016
29038,ENSG00000079691,cytoplasm,2570110
29045,ENSG00000112640,cytoplasm,2580108
29046,ENSG00000112640,nucleus,2580109
29048,ENSG00000112029,nucleus,2570207
29049,ENSG00000177853,nucleus,2840175
29051,ENSG00000185189,cytoplasm,560032
29056,ENSG00000178338,nucleus,2840191
29069,ENSG00000171634,nucleus,2250231
29074,ENSG00000119711,cytoplasm,2850254
29075,ENSG00000119711,cytoplasm,2850255
29102,ENSG00000130988,nucleus,2850280
29134,ENSG00000048544,cytoplasm,2570053
29140,ENSG00000112234,nucleus,2580027
29143,ENSG00000198862,cytoplasm,2890289
29157,ENSG00000105997,nucleus,2640061
29196,ENSG00000131100,nucleus,220007
29248,ENSG00000163904,cytoplasm,2880191
29255,ENSG00000141956,nucleus,2890080
29256,ENSG00000141956,nucleus,2890081
29273,ENSG00000196235,nucleus,2250390
29281,ENSG00000123505,nucleus,2590098
29295,ENSG00000159263,nucleus,360224
29299,ENSG00000267041,nucleus,340111
29302,ENSG00000075234,cytoplasm,221434
29311,ENSG00000023608,nucleus,140661
29321,ENSG00000144028,nucleus,1370143
29326,ENSG00000064995,nucleus,1450058
29342,ENSG00000130818,nucleus,340025
29386,ENSG00000165219,cytoplasm,2470600
29387,ENSG00000165219,cytoplasm,2470597
29391,ENSG00000112624,nucleus,2580105
29424,ENSG00000156802,nucleus,2360141
29450,ENSG00000115661,cytoplasm,2210037
29476,ENSG00000183742,cytoplasm,2440826
29480,ENSG00000163931,nucleus,2460038
29481,ENSG00000163931,nucleus,2460039
29487,ENSG00000122140,cytoplasm,2470184
29500,ENSG00000198556,nucleus,2440962
29501,ENSG00000067225,cytoplasm,2260007
29515,ENSG00000146733,cytoplasm,2440509
29543,ENSG00000119042,nucleus,252371
29565,ENSG00000134109,cytoplasm,1950871
29621,ENSG00000025293,nucleus,2760009
29629,ENSG00000176092,nucleus,2551721
29635,ENSG00000008018,nucleus,2570010
29642,ENSG00000272031,cytoplasm,2551834
29655,ENSG00000187997,cytoplasm,2501340
29673,ENSG00000100321,cytoplasm,221376
29685,ENSG00000164494,cytoplasm,2630062
29686,ENSG00000164494,cytoplasm,2630063
29693,ENSG00000116478,nucleus,2780009
29700,ENSG00000164062,cytoplasm,2880205
29703,ENSG00000164062,cytoplasm,2880204
29716,ENSG00000112294,cytoplasm,2580046
29728,ENSG00000112339,cytoplasm,2580070
29730,ENSG00000107485,nucleus,2760094
29768,ENSG00000125356,cytoplasm,2740018
29789,ENSG00000112539,cytoplasm,2580091
29801,ENSG00000198796,cytoplasm,2690060
29806,ENSG00000196305,cytoplasm,2470884
29824,ENSG00000137574,cytoplasm,2540242
29863,ENSG00000178537,cytoplasm,2140248
29883,ENSG00000222011,cytoplasm,2440801
29897,ENSG00000163467,nucleus,2551563
29909,ENSG00000124571,nucleus,2290072
29912,ENSG00000137497,nucleus,2420040
29923,ENSG00000160753,cytoplasm,2551311
29937,ENSG00000120738,nucleus,2760156
29938,ENSG00000120738,nucleus,2760155
29939,ENSG00000084623,cytoplasm,2550228
29940,ENSG00000084623,nucleus,2550227
29954,ENSG00000137200,nucleus,2620169
30052,ENSG00000136628,cytoplasm,2550837
30062,ENSG00000125618,nucleus,2760176
30079,ENSG00000156265,nucleus,2890027
30083,ENSG00000099995,nucleus,220669
30104,ENSG00000035141,cytoplasm,2920034
30124,ENSG00000131236,cytoplasm,2550702
30131,ENSG00000124702,nucleus,2620020
30132,ENSG00000124702,nucleus,2620017
30136,ENSG00000143450,nucleus,2551046
30147,ENSG00000196449,cytoplasm,2552091
30169,ENSG00000137171,cytoplasm,2620161
30174,ENSG00000137218,nucleus,2620180
30182,ENSG00000189410,cytoplasm,2552073
30196,ENSG00000160209,nucleus,2720001
30197,ENSG00000160209,nucleus,2720002
30224,ENSG00000205220,cytoplasm,2880214
30241,ENSG00000183814,nucleus,2551888
30262,ENSG00000069956,cytoplasm,2210065
30278,ENSG00000099250,cytoplasm,2760046
30316,ENSG00000055917,cytoplasm,2920042
30324,ENSG00000061455,nucleus,2840004
30325,ENSG00000146281,nucleus,2620283
30326,ENSG00000146281,nucleus,2620281
30327,ENSG00000146281,nucleus,2620284
30335,ENSG00000230797,nucleus,2740043
30360,ENSG00000103269,nucleus,2880032
30362,ENSG00000214113,nucleus,2650018
30367,ENSG00000147123,cytoplasm,2740024
30379,ENSG00000203995,nucleus,2552304
30383,ENSG00000176407,cytoplasm,2840157
30409,ENSG00000103197,cytoplasm,2820021
30419,ENSG00000108039,cytoplasm,2880039
30420,ENSG00000108039,cytoplasm,2880042
30447,ENSG00000048140,nucleus,570091
30473,ENSG00000066651,nucleus,2570102
30502,ENSG00000111875,nucleus,370305
30518,ENSG00000132780,nucleus,2550738
30520,ENSG00000132780,nucleus,2550739
30522,ENSG00000132646,nucleus,2760201
30540,ENSG00000160679,nucleus,2551297
30556,ENSG00000181873,cytoplasm,2551845
30566,ENSG00000112308,cytoplasm,2580059
30567,ENSG00000068784,cytoplasm,2920070
30594,ENSG00000086504,cytoplasm,2840017
30606,ENSG00000120784,cytoplasm,340112
30619,ENSG00000103316,cytoplasm,2380010
30637,ENSG00000142065,nucleus,340031
30654,ENSG00000147180,nucleus,252409
30676,ENSG00000027001,cytoplasm,2880016
30677,ENSG00000100583,nucleus,2850065
30681,ENSG00000158796,nucleus,1420132
30693,ENSG00000128694,cytoplasm,1440017
30698,ENSG00000177602,nucleus,2750158
30699,ENSG00000166016,nucleus,2300038
30704,ENSG00000138658,cytoplasm,2860037
30731,ENSG00000198046,nucleus,2860066
30741,ENSG00000134057,cytoplasm,2700117
30750,ENSG00000177885,nucleus,2760336
30764,ENSG00000133997,nucleus,140623
30771,ENSG00000158169,nucleus,430048
30780,ENSG00000213585,cytoplasm,1370028
30790,ENSG00000167281,nucleus,2500706
30804,ENSG00000155085,nucleus,2630004
30805,ENSG00000155085,nucleus,2630006
30818,ENSG00000106636,cytoplasm,2850143
30843,ENSG00000196793,nucleus,2860092
30847,ENSG00000142675,cytoplasm,2550916
30849,ENSG00000157445,nucleus,2640159
30850,ENSG00000157445,cytoplasm,2640160
30886,ENSG00000186051,cytoplasm,2850691
30897,ENSG00000249481,nucleus,2630026
30908,ENSG00000154736,nucleus,2890005
30924,ENSG00000157617,nucleus,2890053
30927,ENSG00000035115,nucleus,2920033
30960,ENSG00000004700,nucleus,2820004
30962,ENSG00000164694,nucleus,2630084
30963,ENSG00000164694,nucleus,2630086
30973,ENSG00000145911,nucleus,2840094
30976,ENSG00000142185,nucleus,670217
30978,ENSG00000107175,cytoplasm,2850148
30981,ENSG00000084693,cytoplasm,2880027
30994,ENSG00000099968,cytoplasm,2800012
31010,ENSG00000171453,nucleus,2630131
31013,ENSG00000064933,nucleus,2820005
31016,ENSG00000174460,nucleus,2740027
31026,ENSG00000251192,nucleus,2810200
31031,ENSG00000166484,nucleus,2980045
31038,ENSG00000112511,nucleus,630013
31052,ENSG00000104738,nucleus,680105
31061,ENSG00000198932,cytoplasm,231024
31063,ENSG00000149100,cytoplasm,370264
31067,ENSG00000100994,cytoplasm,670099
31069,ENSG00000154723,cytoplasm,590042
31093,ENSG00000096060,nucleus,2570175
31099,ENSG00000065548,cytoplasm,2920051
31106,ENSG00000075539,cytoplasm,2820009
31123,ENSG00000221955,nucleus,260141
31125,ENSG00000143384,cytoplasm,1320016
31127,ENSG00000196418,nucleus,2860087
31137,ENSG00000111877,nucleus,2630185
31157,ENSG00000100897,nucleus,141558
31188,ENSG00000175467,nucleus,2700215
31197,ENSG00000111834,nucleus,2570132
31198,ENSG00000111834,nucleus,2570133
31212,ENSG00000124749,cytoplasm,2620030
31216,ENSG00000178163,nucleus,2840181
31249,ENSG00000241127,cytoplasm,2440294
31251,ENSG00000187961,nucleus,2552028
31265,ENSG00000092421,nucleus,2850116
31269,ENSG00000165097,nucleus,2630090
31311,ENSG00000186020,nucleus,2860031
31312,ENSG00000197128,cytoplasm,2860060
31352,ENSG00000157181,nucleus,2110282
31355,ENSG00000184887,nucleus,141986
31369,ENSG00000124772,cytoplasm,2620036
31383,ENSG00000126353,cytoplasm,2700099
31390,ENSG00000085377,cytoplasm,2570159
31397,ENSG00000155906,cytoplasm,2630013
31408,ENSG00000265354,cytoplasm,2140076
31430,ENSG00000243943,nucleus,2860069
31455,ENSG00000025156,nucleus,680019
31461,ENSG00000148200,nucleus,1430069
31462,ENSG00000141570,nucleus,680266
31469,ENSG00000197915,cytoplasm,2552125
31498,ENSG00000154734,cytoplasm,2890013
31499,ENSG00000154734,cytoplasm,2890014
31604,ENSG00000137269,cytoplasm,2620197
31609,ENSG00000112249,cytoplasm,2580038
31619,ENSG00000111676,nucleus,2250196
31627,ENSG00000155363,cytoplasm,480011
31631,ENSG00000134086,nucleus,2760209
31632,ENSG00000134086,nucleus,2760208
31658,ENSG00000153207,nucleus,2551121
31670,ENSG00000027001,cytoplasm,2880014
31689,ENSG00000152223,nucleus,2360134
31717,ENSG00000096088,nucleus,2570193
31727,ENSG00000100918,nucleus,2850085
31730,ENSG00000137413,nucleus,2620208
31731,ENSG00000137413,nucleus,2620209
31734,ENSG00000137413,nucleus,2620210
31742,ENSG00000187583,nucleus,2552005
31743,ENSG00000082269,nucleus,2570138
31753,ENSG00000124535,nucleus,2590117
31755,ENSG00000159140,nucleus,2890068
31756,ENSG00000159140,nucleus,2890067
31757,ENSG00000173276,nucleus,2890193
31758,ENSG00000173276,nucleus,2890194
31794,ENSG00000100625,nucleus,2640041
31817,ENSG00000111653,nucleus,2850191
31840,ENSG00000115998,nucleus,2920289
31841,ENSG00000115998,nucleus,2920290
31846,ENSG00000115514,cytoplasm,2920227
31847,ENSG00000116039,nucleus,2920299
31862,ENSG00000123213,cytoplasm,2880053
31966,ENSG00000183978,cytoplasm,2850665
31997,ENSG00000186603,cytoplasm,2551974
32022,ENSG00000111962,cytoplasm,2850196
32035,ENSG00000133111,nucleus,2850293
32054,ENSG00000183431,nucleus,2551872
32058,ENSG00000162755,nucleus,2551463
32062,ENSG00000160285,cytoplasm,2890168
32135,ENSG00000170430,nucleus,2760314
32136,ENSG00000170430,nucleus,2760315
32140,ENSG00000110911,cytoplasm,2870041
32143,ENSG00000139826,cytoplasm,2880087
32154,ENSG00000188994,nucleus,2650098
34487,ENSG00000189299,nucleus,2810257
34488,ENSG00000198728,nucleus,2850734
34490,ENSG00000196821,nucleus,2660028
34498,ENSG00000164308,cytoplasm,2880104
34504,ENSG00000141086,nucleus,2880090
34508,ENSG00000168209,cytoplasm,2850509
34511,ENSG00000188996,nucleus,2650103
34517,ENSG00000135940,cytoplasm,2870066
34530,ENSG00000198075,cytoplasm,2260148
34536,ENSG00000005302,nucleus,2810010
34537,ENSG00000100347,cytoplasm,2800084
34543,ENSG00000153779,nucleus,2810155
34555,ENSG00000119778,nucleus,2920350
34602,ENSG00000138035,cytoplasm,2920512
34603,ENSG00000138035,cytoplasm,2920510
34605,ENSG00000138316,cytoplasm,2700137
34625,ENSG00000171004,nucleus,2810190
34626,ENSG00000171004,nucleus,2810189
34628,ENSG00000185838,cytoplasm,2800147
34642,ENSG00000169621,nucleus,2930388
34646,ENSG00000143970,nucleus,2930064
34664,ENSG00000136715,nucleus,2920497
34676,ENSG00000144524,nucleus,2930139
34679,ENSG00000153157,nucleus,2620334
34706,ENSG00000115841,cytoplasm,2920263
34734,ENSG00000143882,cytoplasm,2930051
34739,ENSG00000088247,nucleus,3060042
34760,ENSG00000188343,cytoplasm,2540833
34769,ENSG00000198520,cytoplasm,2552139
34803,ENSG00000144161,nucleus,2930096
34806,ENSG00000132153,cytoplasm,2960254
34823,ENSG00000168883,nucleus,2930375
34829,ENSG00000115128,nucleus,2920158
34831,ENSG00000163607,cytoplasm,2960502
34838,ENSG00000060138,cytoplasm,2850043
34848,ENSG00000159256,nucleus,2890077
34950,ENSG00000146414,cytoplasm,2620315
34962,ENSG00000134884,nucleus,2850295
34972,ENSG00000182872,nucleus,2810217
34982,ENSG00000131269,cytoplasm,2810115
34997,ENSG00000180228,cytoplasm,2930466
34998,ENSG00000125122,nucleus,3060061
35010,ENSG00000169020,cytoplasm,3000494
35011,ENSG00000081154,nucleus,2960117
35015,ENSG00000118007,nucleus,2960218
35028,ENSG00000114648,nucleus,2960174
35034,ENSG00000115271,cytoplasm,2920188
35057,ENSG00000163029,nucleus,2930287
35061,ENSG00000099308,nucleus,3030008
35073,ENSG00000124659,cytoplasm,2620007
35092,ENSG00000065308,cytoplasm,2680013
35103,ENSG00000213139,cytoplasm,2960877
35106,ENSG00000145819,cytoplasm,2820057
35111,ENSG00000160298,nucleus,2890174
35135,ENSG00000177138,nucleus,2810203
35145,ENSG00000073792,cytoplasm,2960107
35150,ENSG00000144840,nucleus,2960350
35157,ENSG00000180884,nucleus,2860007
35162,ENSG00000163806,nucleus,2930356
35163,ENSG00000163535,nucleus,2930338
35174,ENSG00000253729,nucleus,3030014
35188,ENSG00000077713,nucleus,2810182
35191,ENSG00000115970,cytoplasm,2920286
35231,ENSG00000135100,nucleus,2640113
35234,ENSG00000121988,nucleus,2920368
35301,ENSG00000170634,nucleus,2930402
35311,ENSG00000189195,nucleus,2552064
35321,ENSG00000185670,cytoplasm,2860030
35330,ENSG00000164111,nucleus,1350097
35335,ENSG00000243667,nucleus,2920281
35337,ENSG00000119865,cytoplasm,2920360
35344,ENSG00000100023,nucleus,2800022
35365,ENSG00000138231,nucleus,2960276
35393,ENSG00000153093,cytoplasm,2930196
35405,ENSG00000185917,nucleus,2890266
35410,ENSG00000198909,nucleus,3030080
35421,ENSG00000123600,cytoplasm,2920371
35428,ENSG00000161217,nucleus,2960448
35462,ENSG00000181827,nucleus,2860014
35473,ENSG00000143891,nucleus,2930056
35491,ENSG00000174791,nucleus,2970103
35494,ENSG00000123607,cytoplasm,2920376
35495,ENSG00000123607,cytoplasm,2920375
35508,ENSG00000168016,nucleus,2960616
35511,ENSG00000168026,nucleus,2960618
35513,ENSG00000144591,nucleus,2930152
35530,ENSG00000115241,nucleus,2920179
35531,ENSG00000115241,nucleus,2920181
35568,ENSG00000163320,nucleus,2960450
35574,ENSG00000168137,nucleus,2850502
35577,ENSG00000153046,nucleus,2620332
35578,ENSG00000153046,nucleus,2620331
35582,ENSG00000147255,cytoplasm,2810151
35601,ENSG00000213079,nucleus,2680076
35602,ENSG00000213079,nucleus,2680077
35632,ENSG00000105258,nucleus,2990037
35636,ENSG00000124608,cytoplasm,2590134
35640,ENSG00000072832,cytoplasm,3000045
35648,ENSG00000112981,nucleus,3010241
35673,ENSG00000144596,cytoplasm,2960297
35686,ENSG00000124787,nucleus,2620045
35691,ENSG00000139651,nucleus,2840077
35693,ENSG00000242802,nucleus,2441069
35701,ENSG00000172824,cytoplasm,370201
35712,ENSG00000144034,cytoplasm,2930071
35738,ENSG00000111897,cytoplasm,2680022
35754,ENSG00000119574,cytoplasm,2510107
35770,ENSG00000173011,nucleus,3000540
35775,ENSG00000168824,cytoplasm,3000487
35780,ENSG00000254986,cytoplasm,2880182
35784,ENSG00000106123,nucleus,2640066
35802,ENSG00000134056,cytoplasm,3010275
35812,ENSG00000251664,cytoplasm,3010737
35838,ENSG00000084092,cytoplasm,3000060
35856,ENSG00000114023,cytoplasm,2960078
35865,ENSG00000099284,nucleus,3020066
35900,ENSG00000118579,nucleus,3000142
35903,ENSG00000156463,nucleus,3010420
35919,ENSG00000019102,nucleus,2990003
35931,ENSG00000171566,nucleus,2990180
35938,ENSG00000130449,cytoplasm,3010162
35939,ENSG00000130997,nucleus,3000171
35940,ENSG00000130997,nucleus,3000172
35941,ENSG00000112855,cytoplasm,3010225
35947,ENSG00000108590,nucleus,2990046
35971,ENSG00000146085,cytoplasm,670222
36022,ENSG00000214022,nucleus,2860076
36029,ENSG00000164039,cytoplasm,3000422
36030,ENSG00000167106,cytoplasm,2850486
36059,ENSG00000142002,cytoplasm,2880095
36072,ENSG00000162642,nucleus,2551410
36081,ENSG00000113318,nucleus,2820030
36084,ENSG00000126767,nucleus,2810107
36111,ENSG00000128656,cytoplasm,2920424
36114,ENSG00000160282,cytoplasm,2890163
36121,ENSG00000077279,cytoplasm,2810041
36122,ENSG00000196976,nucleus,2740040
36134,ENSG00000163530,nucleus,2960483
36152,ENSG00000163935,nucleus,2960576
36164,ENSG00000132305,cytoplasm,2920436
36165,ENSG00000132305,cytoplasm,2920438
36178,ENSG00000114491,cytoplasm,2960158
36187,ENSG00000163624,nucleus,3000406
36198,ENSG00000146215,nucleus,2620257
36199,ENSG00000197261,nucleus,2660035
36223,ENSG00000115419,cytoplasm,2920208
36231,ENSG00000130204,cytoplasm,3080003
36232,ENSG00000130204,cytoplasm,3080001
36233,ENSG00000158773,nucleus,3080010
36243,ENSG00000122912,cytoplasm,3020260
36256,ENSG00000144895,cytoplasm,2960361
36257,ENSG00000134013,nucleus,2540210
36268,ENSG00000135924,nucleus,2920461
36280,ENSG00000138709,cytoplasm,3000246
36340,ENSG00000118492,cytoplasm,2590032
36356,ENSG00000215440,nucleus,2880218
36362,ENSG00000103642,cytoplasm,2880036
36370,ENSG00000168116,nucleus,2630096
36408,ENSG00000138095,cytoplasm,2920528
36409,ENSG00000138095,cytoplasm,2920526
36410,ENSG00000145743,nucleus,3060082
36434,ENSG00000071127,cytoplasm,3000037
36445,ENSG00000131370,nucleus,2960233
36449,ENSG00000010379,cytoplasm,3070026
36450,ENSG00000145375,cytoplasm,3000306
36455,ENSG00000145337,nucleus,3000303
36466,ENSG00000013503,nucleus,3070042
36492,ENSG00000174611,nucleus,2960665
36522,ENSG00000152413,cytoplasm,3010375
36526,ENSG00000184178,nucleus,3000667
36535,ENSG00000158773,nucleus,3080008
36539,ENSG00000170445,cytoplasm,3010485
36541,ENSG00000198130,cytoplasm,2950099
36548,ENSG00000081791,nucleus,3010205
36556,ENSG00000120051,nucleus,3020215
36557,ENSG00000113312,cytoplasm,3010087
36566,ENSG00000107929,cytoplasm,3020132
36569,ENSG00000177733,nucleus,3010619
36576,ENSG00000171368,cytoplasm,3010590
36603,ENSG00000166171,nucleus,3020537
36623,ENSG00000164164,cytoplasm,3000450
36645,ENSG00000259956,nucleus,2960917
36656,ENSG00000109814,nucleus,3000140
36661,ENSG00000121892,nucleus,3000150
36681,ENSG00000124181,cytoplasm,2970057
36682,ENSG00000124181,cytoplasm,2970055
36694,ENSG00000121964,cytoplasm,2920365
36739,ENSG00000163781,nucleus,2960530
36754,ENSG00000154556,nucleus,2850403
36755,ENSG00000154556,nucleus,2850405
36759,ENSG00000135999,nucleus,2920479
36774,ENSG00000163623,nucleus,3060095
36776,ENSG00000197603,cytoplasm,2640235
36786,ENSG00000100207,nucleus,2800061
36799,ENSG00000133863,nucleus,3060026
36815,ENSG00000115137,cytoplasm,2920161
36830,ENSG00000154814,nucleus,2960410
36835,ENSG00000153827,nucleus,2930213
36841,ENSG00000186281,cytoplasm,2950036
36846,ENSG00000164163,cytoplasm,3000447
36852,ENSG00000163312,nucleus,3000400
36886,ENSG00000090316,nucleus,3000075
36892,ENSG00000170871,cytoplasm,3000518
36910,ENSG00000112984,nucleus,3010243
36924,ENSG00000138246,cytoplasm,2960281
36938,ENSG00000072756,cytoplasm,2960092
36954,ENSG00000112333,nucleus,2580066
36961,ENSG00000144843,nucleus,2960352
36978,ENSG00000247077,cytoplasm,2850620
36984,ENSG00000132463,cytoplasm,3000178
36985,ENSG00000132463,cytoplasm,3000180
36986,ENSG00000172053,cytoplasm,2960726
36987,ENSG00000172053,cytoplasm,2960729
37012,ENSG00000157152,nucleus,2960434
37017,ENSG00000163320,nucleus,2960449
37361,ENSG00000151611,cytoplasm,3000335
37362,ENSG00000038219,nucleus,3000016
37367,ENSG00000166024,nucleus,3020535
37379,ENSG00000039123,nucleus,3010021
37421,ENSG00000168152,cytoplasm,3000468
37444,ENSG00000184182,cytoplasm,2950024
37459,ENSG00000107672,nucleus,3020114
37475,ENSG00000145216,nucleus,3000284
37478,ENSG00000134453,nucleus,3020244
37479,ENSG00000107745,cytoplasm,3020124
37483,ENSG00000033030,nucleus,3070028
37484,ENSG00000033030,nucleus,3070030
37497,ENSG00000184465,nucleus,2650037
37498,ENSG00000184465,nucleus,2650039
37503,ENSG00000087206,nucleus,3010214
37504,ENSG00000087206,nucleus,3010213
37506,ENSG00000047315,nucleus,3000019
37509,ENSG00000152359,nucleus,3010367
37525,ENSG00000203797,cytoplasm,2670049
37526,ENSG00000203797,cytoplasm,2670048
37543,ENSG00000088538,cytoplasm,2960128
37544,ENSG00000088538,cytoplasm,2960127
37545,ENSG00000163714,nucleus,2960512
37551,ENSG00000156990,nucleus,2960420
37580,ENSG00000054965,nucleus,3050025
37641,ENSG00000011405,nucleus,3050040
37645,ENSG00000086475,nucleus,3020013
37654,ENSG00000163322,nucleus,3000405
37673,ENSG00000153914,nucleus,3010408
37676,ENSG00000136560,cytoplasm,2920487
37677,ENSG00000198218,nucleus,2960836
37678,ENSG00000198218,nucleus,2960837
37716,ENSG00000177646,cytoplasm,2960705
37717,ENSG00000196782,nucleus,3000601
37724,ENSG00000172497,nucleus,3010503
37752,ENSG00000189319,cytoplasm,3020822
37767,ENSG00000165338,nucleus,3020499
37775,ENSG00000113569,nucleus,3010112
37800,ENSG00000178996,cytoplasm,3010628
37802,ENSG00000164327,cytoplasm,3010603
37813,ENSG00000110002,nucleus,3050111
37815,ENSG00000166295,cytoplasm,3020587
37816,ENSG00000110583,nucleus,3050148
37837,ENSG00000151151,nucleus,3020393
37871,ENSG00000047621,nucleus,3070023
37889,ENSG00000170085,nucleus,3010477
37896,ENSG00000037474,nucleus,3010015
37915,ENSG00000126432,cytoplasm,3050212
37919,ENSG00000087884,nucleus,3050082
37926,ENSG00000148606,nucleus,3020346
37940,ENSG00000180644,cytoplasm,3020693
37949,ENSG00000181192,cytoplasm,3020687
37988,ENSG00000132510,nucleus,2500401
37991,ENSG00000180834,cytoplasm,2960921
38002,ENSG00000145388,nucleus,3000310
38005,ENSG00000143801,nucleus,2870082
38013,ENSG00000178597,cytoplasm,3000627
38051,ENSG00000110107,nucleus,3050189
38056,ENSG00000171813,nucleus,3020619
38082,ENSG00000042317,cytoplasm,2850035
38088,ENSG00000084710,nucleus,2920117
38108,ENSG00000138640,cytoplasm,3000215
38128,ENSG00000197748,nucleus,3020791
38129,ENSG00000204175,nucleus,3020899
38136,ENSG00000130787,cytoplasm,2700111
38164,ENSG00000123094,cytoplasm,3070334
38187,ENSG00000204519,nucleus,3060162
38199,ENSG00000115368,nucleus,2920203
38215,ENSG00000091010,nucleus,2990026
38232,ENSG00000152133,nucleus,2930181
38253,ENSG00000113638,nucleus,3010126
38263,ENSG00000125611,cytoplasm,2920401
38264,ENSG00000096746,nucleus,3020062
38273,ENSG00000196504,nucleus,2950087
38277,ENSG00000108239,nucleus,3020181
38285,ENSG00000145692,cytoplasm,3010297
38300,ENSG00000131844,cytoplasm,3010170
38311,ENSG00000005175,cytoplasm,3070008
